,日付,曜日,週,累積始値,累積高値,累積安値,累積終値,累積売買高,累積修正後終値,累積信用売残,累積信用買残,累積信用倍率,累積逆日歩,累積日歩日数,累積貸株残,累積融資残,終値差分,UP,終値前日比,始値終値差分,週日数
80,2023-07-24,0,29,2040.0,2054.0,2037.5,2042.5,628700.0,2042.5,0.0,0.0,0.0,0.0,0.0,13200.0,27900.0,-16.5,0,-0.008144126357354392,-2.5,5
86,2023-07-13,3,27,2004.5,2012.0,1981.0,2000.0,621000.0,2000.0,0.0,0.0,0.0,0.0,1.0,30800.0,27300.0,-9.0,0,-0.0045203415369161224,4.5,5
87,2023-07-12,2,27,2013.0,2013.5,1986.0,1991.0,629200.0,1991.0,0.0,0.0,0.0,0.0,0.0,20500.0,25200.0,20.5,1,0.01019139945314442,22.0,5
88,2023-07-11,1,27,2028.0,2034.0,2006.5,2011.5,707600.0,2011.5,0.0,0.0,0.0,0.0,0.0,21000.0,20300.0,6.5,1,0.0032210109018830525,16.5,5
89,2023-07-10,0,27,2018.0,2030.5,2003.0,2018.0,844800.0,2018.0,0.0,0.0,0.0,0.0,0.0,17900.0,15700.0,2.5,1,0.0012373174956693887,0.0,5
91,2023-07-06,3,26,2055.5,2062.0,2031.0,2043.0,941500.0,2043.0,0.0,0.0,0.0,0.0,0.0,15800.0,14500.0,19.0,1,0.00921435499515034,12.5,5
92,2023-07-05,2,26,2041.0,2064.5,2034.0,2062.0,835500.0,2062.0,0.0,0.0,0.0,0.0,0.0,21400.0,19500.0,-1.0,0,-0.00048520135856380397,-21.0,5
93,2023-07-04,1,26,2081.0,2083.5,2058.5,2061.0,681800.0,2061.0,0.0,0.0,0.0,0.0,0.0,13900.0,16200.0,29.0,1,0.013875598086124402,20.0,5
94,2023-07-03,0,26,2084.0,2100.5,2080.5,2090.0,566900.0,2090.0,0.0,0.0,0.0,0.0,1.0,20400.0,15600.0,-18.0,0,-0.008687258687258687,-6.0,5
96,2023-06-29,3,25,2090.0,2105.5,2086.5,2091.0,1352900.0,2091.0,0.0,0.0,0.0,0.0,1.0,27300.0,16600.0,-5.0,0,-0.0023969319271332696,-1.0,5
97,2023-06-28,2,25,2063.5,2087.5,2059.0,2086.0,908000.0,2086.0,0.0,0.0,0.0,0.0,3.0,25500.0,16300.0,-35.0,0,-0.017064846416382253,-22.5,5
98,2023-06-27,1,25,2066.0,2074.0,2040.0,2051.0,918600.0,2051.0,0.0,0.0,0.0,0.0,1.0,30100.0,16600.0,1.5,1,0.000730816077953715,15.0,5
99,2023-06-26,0,25,2054.0,2080.0,2043.0,2052.5,1088800.0,2052.5,0.0,0.0,0.0,0.0,1.0,24600.0,16200.0,-3.5,0,-0.001708150317227916,1.5,5
101,2023-06-22,3,24,2062.5,2083.0,2060.0,2068.5,855000.0,2068.5,0.0,0.0,0.0,0.0,0.0,23700.0,33200.0,-10.5,0,-0.00510204081632653,-6.0,5
102,2023-06-21,2,24,2027.5,2058.5,2027.0,2058.0,718500.0,2058.0,0.0,0.0,0.0,0.0,3.0,25000.0,18600.0,-25.0,0,-0.012297097884899164,-30.5,5
103,2023-06-20,1,24,2041.0,2043.0,2019.5,2033.0,617000.0,2033.0,0.0,0.0,0.0,0.0,0.0,16900.0,18200.0,14.5,1,0.007081807081807082,8.0,5
104,2023-06-19,0,24,2065.0,2074.0,2036.5,2047.5,832700.0,2047.5,0.0,0.0,0.0,0.0,0.0,18700.0,20300.0,5.0,1,0.00243605359317905,17.5,5
106,2023-06-15,3,23,2051.0,2069.0,2044.5,2058.5,737200.0,2058.5,0.0,0.0,0.0,0.0,1.0,28000.0,18900.0,-7.0,0,-0.003412137460394833,-7.5,5
107,2023-06-14,2,23,2059.0,2062.0,2047.5,2051.5,1071600.0,2051.5,0.0,0.0,0.0,0.0,0.0,9300.0,17900.0,-13.0,0,-0.006377238165317636,7.5,5
108,2023-06-13,1,23,2022.0,2050.0,2021.0,2038.5,1042000.0,2038.5,0.0,0.0,0.0,0.0,0.0,8600.0,18900.0,-17.5,0,-0.008659079663532904,-16.5,5
109,2023-06-12,0,23,2035.0,2035.0,2018.0,2021.0,618800.0,2021.0,0.0,0.0,0.0,0.0,0.0,5900.0,17400.0,-15.0,0,-0.007477567298105683,14.0,5
111,2023-06-08,3,22,2000.0,2009.5,1977.5,1989.5,990400.0,1989.5,0.0,0.0,0.0,0.0,0.0,4700.0,17400.0,9.5,1,0.004752376188094047,10.5,5
112,2023-06-07,2,22,2050.0,2053.5,1995.5,1999.0,1424400.0,1999.0,0.0,0.0,0.0,0.0,0.0,4700.0,18500.0,29.5,1,0.014542765590337688,51.0,5
113,2023-06-06,1,22,1971.5,2028.5,1970.5,2028.5,1000000.0,2028.5,0.0,0.0,0.0,0.0,0.0,5000.0,15200.0,-24.5,0,-0.01222554890219561,-57.0,5
114,2023-06-05,0,22,1997.0,2009.5,1986.0,2004.0,1126100.0,2004.0,0.0,0.0,0.0,0.0,0.0,1700.0,12700.0,-47.0,0,-0.02401635155850792,-7.0,5
116,2023-06-01,3,21,1917.0,1949.0,1913.0,1938.0,1015100.0,1938.0,0.0,0.0,0.0,0.0,0.0,1500.0,12700.0,-13.0,0,-0.006753246753246753,-21.0,5
117,2023-05-31,2,21,1931.0,1935.0,1909.0,1925.0,3940300.0,1925.0,0.0,0.0,0.0,0.0,0.0,0.0,17100.0,33.0,1,0.016853932584269662,6.0,5
118,2023-05-30,1,21,1952.0,1966.0,1941.0,1958.0,685700.0,1958.0,0.0,0.0,0.0,0.0,0.0,14200.0,17000.0,6.0,1,0.003054989816700611,-6.0,5
119,2023-05-29,0,21,1970.0,1980.0,1963.0,1964.0,589300.0,1964.0,0.0,0.0,0.0,0.0,0.0,14700.0,16900.0,-11.0,0,-0.0056323604710701485,6.0,5
121,2023-05-25,3,20,1964.0,1988.0,1957.0,1973.0,1125700.0,1973.0,0.0,0.0,0.0,0.0,1.0,19700.0,16600.0,0.0,0,0.0,-9.0,5
122,2023-05-24,2,20,1990.0,1996.0,1973.0,1973.0,1069500.0,1973.0,0.0,0.0,0.0,0.0,3.0,26100.0,21100.0,12.0,1,0.006045340050377834,17.0,5
123,2023-05-23,1,20,2007.0,2016.0,1975.0,1985.0,1059700.0,1985.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,1,0.012437810945273632,22.0,5
124,2023-05-22,0,20,2020.0,2021.0,1994.0,2010.0,1394300.0,2010.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2010.0,0,-inf,10.0,5
