,Unnamed: 0,日付,曜日,週,累積始値,累積高値,累積安値,累積終値,累積売買高,累積修正後終値,累積信用売残,累積信用買残,累積信用倍率,累積逆日歩,累積日歩日数,累積貸株残,累積融資残,終値差分,UP,終値前日比,始値終値差分,週日数
84,84,2023-07-03,0,26,6010.0,6034.0,5993.0,6006.0,939300.0,6006.0,0.0,0.0,0.0,0.0,0.0,0.0,34900.0,-16.0,0,-0.002671118530884808,4.0,5
86,86,2023-06-29,3,25,6078.0,6127.0,6030.0,6048.0,938400.0,6048.0,0.0,0.0,0.0,0.0,0.0,1700.0,32900.0,22.0,1,0.003624382207578254,30.0,5
87,87,2023-06-28,2,25,6016.0,6070.0,6004.0,6070.0,1046900.0,6070.0,0.0,0.0,0.0,0.0,0.0,0.0,32300.0,-42.0,0,-0.006967485069674851,-54.0,5
88,88,2023-06-27,1,25,6029.0,6055.0,5992.0,6028.0,870700.0,6028.0,0.0,0.0,0.0,0.0,0.0,1700.0,32500.0,-39.0,0,-0.006511938554015695,1.0,5
89,89,2023-06-26,0,25,6063.0,6070.0,5940.0,5989.0,1052600.0,5989.0,0.0,0.0,0.0,0.0,0.0,0.0,40200.0,74.0,1,0.012205178954313046,74.0,5
91,91,2023-06-22,3,24,6054.0,6121.0,6029.0,6051.0,1065500.0,6051.0,0.0,0.0,0.0,0.0,0.0,5500.0,36500.0,-9.0,0,-0.0014895729890764648,3.0,5
92,92,2023-06-21,2,24,5912.0,6045.0,5912.0,6042.0,1347500.0,6042.0,0.0,0.0,0.0,0.0,0.0,0.0,34800.0,-130.0,0,-0.02198917456021651,-130.0,5
93,93,2023-06-20,1,24,5920.0,5935.0,5882.0,5912.0,926400.0,5912.0,0.0,0.0,0.0,0.0,0.0,1700.0,36600.0,36.0,1,0.00605245460659045,8.0,5
94,94,2023-06-19,0,24,5987.0,5987.0,5912.0,5948.0,837600.0,5948.0,0.0,0.0,0.0,0.0,0.0,2500.0,36400.0,5.0,1,0.0008399126490844952,39.0,5
96,96,2023-06-15,3,23,6006.0,6034.0,5972.0,5972.0,1061600.0,5972.0,0.0,0.0,0.0,0.0,0.0,400.0,36100.0,46.0,1,0.007643735460285809,34.0,5
97,97,2023-06-14,2,23,5973.0,6032.0,5960.0,6018.0,980200.0,6018.0,0.0,0.0,0.0,0.0,0.0,100.0,34500.0,-54.0,0,-0.009054325955734407,-45.0,5
98,98,2023-06-13,1,23,5985.0,6034.0,5951.0,5964.0,1215800.0,5964.0,0.0,0.0,0.0,0.0,0.0,300.0,34700.0,31.0,1,0.005170975813177648,21.0,5
99,99,2023-06-12,0,23,5964.0,5999.0,5929.0,5995.0,993900.0,5995.0,0.0,0.0,0.0,0.0,0.0,200.0,17800.0,-8.0,0,-0.0013362284950726574,-31.0,5
101,101,2023-06-08,3,22,5961.0,6052.0,5954.0,5987.0,1275600.0,5987.0,0.0,0.0,0.0,0.0,0.0,0.0,13000.0,-60.0,0,-0.010123165176311793,-26.0,5
102,102,2023-06-07,2,22,5960.0,5999.0,5890.0,5927.0,1673000.0,5927.0,0.0,0.0,0.0,0.0,0.0,0.0,15700.0,30.0,1,0.005036091992613732,33.0,5
103,103,2023-06-06,1,22,5899.0,5961.0,5860.0,5957.0,1065500.0,5957.0,0.0,0.0,0.0,0.0,0.0,0.0,13900.0,-58.0,0,-0.009832174944905916,-58.0,5
