,Unnamed: 0,日付,曜日,週,累積始値,累積高値,累積安値,累積終値,累積売買高,累積修正後終値,累積信用売残,累積信用買残,累積信用倍率,累積逆日歩,累積日歩日数,累積貸株残,累積融資残,終値差分,UP,終値前日比,始値終値差分
141,141,2023-03-24,4,11,5610.0,5630.0,5550.0,5590.0,1143700.0,5590.0,828600.0,243400.0,0.29,0.1,1.0,444300.0,21300.0,60.0,1,0.010619469026548672,20.0
142,142,2023-03-23,3,11,5650.0,5730.0,5590.0,5650.0,1578100.0,5650.0,0.0,0.0,0.0,0.1,1.0,454600.0,19100.0,-30.0,0,-0.005338078291814947,0.0
143,143,2023-03-22,2,11,5520.0,5630.0,5510.0,5620.0,1536000.0,5620.0,0.0,0.0,0.0,0.3,3.0,435900.0,18100.0,-200.0,0,-0.03690036900369004,-100.0
144,144,2023-03-20,0,11,5500.0,5570.0,5420.0,5420.0,1335300.0,5420.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.0,1,0.019891500904159132,80.0
145,145,2023-03-17,4,10,5440.0,5550.0,5440.0,5530.0,1864700.0,5530.0,800400.0,267200.0,0.33,0.0,0.0,0.0,0.0,-5530.0,0,-inf,-90.0
146,146,2023-03-10,4,9,0.0,0.0,0.0,0.0,0.0,0.0,942400.0,257600.0,0.27,0.0,0.0,0.0,0.0,0.0,0,,0.0
147,147,2023-03-03,4,8,0.0,0.0,0.0,0.0,0.0,0.0,952100.0,233000.0,0.24,0.0,0.0,0.0,0.0,0.0,0,,0.0
148,148,2023-02-24,4,7,0.0,0.0,0.0,0.0,0.0,0.0,826600.0,227200.0,0.27,0.0,0.0,0.0,0.0,0.0,0,,0.0
149,149,2023-02-17,4,6,0.0,0.0,0.0,0.0,0.0,0.0,882900.0,213500.0,0.24,0.0,0.0,0.0,0.0,0.0,0,,0.0
150,150,2023-02-10,4,5,0.0,0.0,0.0,0.0,0.0,0.0,902500.0,239200.0,0.27,0.0,0.0,0.0,0.0,0.0,0,,0.0
151,151,2023-02-03,4,4,0.0,0.0,0.0,0.0,0.0,0.0,812500.0,268500.0,0.33,0.0,0.0,0.0,0.0,0.0,0,,0.0
152,152,2023-01-27,4,3,0.0,0.0,0.0,0.0,0.0,0.0,723400.0,309400.0,0.43,0.0,0.0,0.0,0.0,0.0,0,,0.0
153,153,2023-01-20,4,2,0.0,0.0,0.0,0.0,0.0,0.0,469700.0,355800.0,0.76,0.0,0.0,0.0,0.0,0.0,0,,0.0
154,154,2023-01-13,4,1,0.0,0.0,0.0,0.0,0.0,0.0,391100.0,438800.0,1.12,0.0,0.0,0.0,0.0,0.0,0,,0.0
155,155,2023-01-06,4,0,0.0,0.0,0.0,0.0,0.0,0.0,283600.0,557700.0,1.97,0.0,0.0,0.0,0.0,0.0,0,,0.0
156,156,2022-12-30,4,-1,0.0,0.0,0.0,0.0,0.0,0.0,286500.0,514700.0,1.8,0.0,0.0,0.0,0.0,0.0,0,,0.0
157,157,2022-12-23,4,-2,0.0,0.0,0.0,0.0,0.0,0.0,295900.0,524700.0,1.77,0.0,0.0,0.0,0.0,0.0,0,,0.0
158,158,2022-12-16,4,-3,0.0,0.0,0.0,0.0,0.0,0.0,314000.0,490700.0,1.56,0.0,0.0,0.0,0.0,0.0,0,,0.0
159,159,2022-12-09,4,-4,0.0,0.0,0.0,0.0,0.0,0.0,385300.0,413100.0,1.07,0.0,0.0,0.0,0.0,0.0,0,,0.0
160,160,2022-12-02,4,-5,0.0,0.0,0.0,0.0,0.0,0.0,343700.0,486200.0,1.41,0.0,0.0,0.0,0.0,0.0,0,,0.0
161,161,2022-11-25,4,-6,0.0,0.0,0.0,0.0,0.0,0.0,331000.0,505300.0,1.53,0.0,0.0,0.0,0.0,0.0,0,,0.0
162,162,2022-11-18,4,-7,0.0,0.0,0.0,0.0,0.0,0.0,348100.0,516500.0,1.48,0.0,0.0,0.0,0.0,0.0,0,,0.0
163,163,2022-11-11,4,-8,0.0,0.0,0.0,0.0,0.0,0.0,383200.0,518700.0,1.35,0.0,0.0,0.0,0.0,0.0,0,,0.0
164,164,2022-11-04,4,-9,0.0,0.0,0.0,0.0,0.0,0.0,278400.0,789400.0,2.84,0.0,0.0,0.0,0.0,0.0,0,,0.0
165,165,2022-10-28,4,-10,0.0,0.0,0.0,0.0,0.0,0.0,279300.0,861700.0,3.09,0.0,0.0,0.0,0.0,,0,,0.0
