,日付,曜日,週,累積始値,累積高値,累積安値,累積終値,累積売買高,累積修正後終値,累積信用売残,累積信用買残,累積信用倍率,累積逆日歩,累積日歩日数,累積貸株残,累積融資残,始値,高値,安値,終値,売買高,修正後終値,信用売残,信用買残,信用倍率,逆日歩,日歩日数,貸株残,融資残,_merge
23,2023-09-29,4,38,2792.0,2799.5,2763.0,2777.0,409800.0,2777.0,38600.0,539600.0,13.98,0.0,0.0,3500.0,43700.0,2792.0,2799.5,2763.0,2777.0,409800.0,2777.0,38600.0,539600.0,13.98,0.0,0.0,0.0,0.0,both
24,2023-09-28,3,38,2815.5,2816.5,2757.0,2791.0,481000.0,2791.0,0.0,0.0,0.0,0.0,0.0,3500.0,42300.0,2815.5,2816.5,2757.0,2791.0,481000.0,2791.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,both
25,2023-09-27,2,38,2835.0,2868.5,2818.5,2858.0,314400.0,2858.0,0.0,0.0,0.0,0.0,0.0,3500.0,33400.0,,,,,,,,,,,,,,left_only
26,2023-09-26,1,38,2881.5,2889.5,2845.0,2845.0,300400.0,2845.0,0.0,0.0,0.0,0.0,0.0,3500.0,39800.0,,,,,,,,,,,,,,left_only
27,2023-09-25,0,38,2868.5,2887.0,2845.5,2878.5,233500.0,2878.5,0.0,0.0,0.0,0.0,0.0,3500.0,38400.0,,,,,,,,,,,,,,left_only
28,2023-09-22,4,37,2813.5,2846.5,2790.0,2828.5,388000.0,2828.5,36000.0,494000.0,13.72,0.0,0.0,3500.0,38000.0,0.0,0.0,0.0,0.0,0.0,0.0,36000.0,494000.0,13.72,0.0,0.0,0.0,0.0,both
29,2023-09-21,3,37,2920.0,2934.0,2860.0,2863.5,397800.0,2863.5,0.0,0.0,0.0,0.0,0.0,3500.0,47500.0,,,,,,,,,,,,,,left_only
30,2023-09-20,2,37,3027.0,3028.0,2923.0,2924.0,479800.0,2924.0,0.0,0.0,0.0,0.0,0.0,3500.0,39000.0,,,,,,,,,,,,,,left_only
31,2023-09-19,1,37,2985.0,3032.0,2978.5,3031.0,377600.0,3031.0,0.0,0.0,0.0,0.0,0.0,3500.0,27900.0,,,,,,,,,,,,,,left_only
32,2023-09-15,4,36,2965.5,3005.0,2948.5,2997.5,400300.0,2997.5,45500.0,397200.0,8.73,0.0,0.0,3500.0,33400.0,0.0,0.0,0.0,0.0,0.0,0.0,45500.0,397200.0,8.73,0.0,0.0,0.0,0.0,both
33,2023-09-14,3,36,2913.5,2937.0,2897.0,2934.0,305000.0,2934.0,0.0,0.0,0.0,0.0,0.0,3500.0,33500.0,,,,,,,,,,,,,,left_only
34,2023-09-13,2,36,2949.5,2949.5,2901.0,2904.0,336500.0,2904.0,0.0,0.0,0.0,0.0,0.0,7500.0,42300.0,,,,,,,,,,,,,,left_only
35,2023-09-12,1,36,2942.5,2942.5,2912.0,2939.5,313300.0,2939.5,0.0,0.0,0.0,0.0,0.0,7500.0,32700.0,,,,,,,,,,,,,,left_only
36,2023-09-11,0,36,2955.0,2964.0,2911.5,2925.5,315800.0,2925.5,0.0,0.0,0.0,0.0,0.0,7500.0,64300.0,,,,,,,,,,,,,,left_only
37,2023-09-08,4,35,2949.5,3000.0,2947.0,2961.0,419800.0,2961.0,60100.0,367500.0,6.11,0.0,0.0,7500.0,40200.0,0.0,0.0,0.0,0.0,0.0,0.0,60100.0,367500.0,6.11,0.0,0.0,0.0,0.0,both
38,2023-09-07,3,35,2990.0,3010.0,2973.5,2975.0,411600.0,2975.0,0.0,0.0,0.0,0.0,0.0,2100.0,30600.0,,,,,,,,,,,,,,left_only
39,2023-09-06,2,35,3030.0,3040.0,2998.0,3012.0,283700.0,3012.0,0.0,0.0,0.0,0.0,0.0,600.0,11600.0,,,,,,,,,,,,,,left_only
40,2023-09-05,1,35,3060.0,3069.0,3011.0,3036.0,345100.0,3036.0,0.0,0.0,0.0,0.0,0.0,600.0,12700.0,,,,,,,,,,,,,,left_only
41,2023-09-04,0,35,3023.0,3055.0,2981.0,3054.0,390100.0,3054.0,0.0,0.0,0.0,0.0,0.0,600.0,12600.0,,,,,,,,,,,,,,left_only
42,2023-09-01,4,34,2950.5,3014.0,2946.5,2993.5,292500.0,2993.5,56000.0,293100.0,5.23,0.0,0.0,200.0,12700.0,0.0,0.0,0.0,0.0,0.0,0.0,56000.0,293100.0,5.23,0.0,0.0,0.0,0.0,both
43,2023-08-31,3,34,2951.5,2964.5,2935.5,2950.0,288500.0,2950.0,0.0,0.0,0.0,0.0,0.0,600.0,14000.0,,,,,,,,,,,,,,left_only
44,2023-08-30,2,34,2926.0,2967.5,2896.5,2942.0,462900.0,2942.0,0.0,0.0,0.0,0.0,0.0,600.0,18100.0,,,,,,,,,,,,,,left_only
45,2023-08-29,1,34,2945.0,2946.0,2917.0,2917.0,231900.0,2917.0,0.0,0.0,0.0,0.0,0.0,600.0,18300.0,,,,,,,,,,,,,,left_only
46,2023-08-28,0,34,2892.5,2924.0,2885.5,2924.0,240600.0,2924.0,0.0,0.0,0.0,0.0,0.0,600.0,17300.0,,,,,,,,,,,,,,left_only
47,2023-08-25,4,33,2867.5,2891.0,2856.0,2880.5,236700.0,2880.5,34400.0,379600.0,11.03,0.0,0.0,600.0,28700.0,0.0,0.0,0.0,0.0,0.0,0.0,34400.0,379600.0,11.03,0.0,0.0,0.0,0.0,both
48,2023-08-24,3,33,2918.5,2918.5,2897.0,2906.0,197100.0,2906.0,0.0,0.0,0.0,0.0,0.0,200.0,13200.0,,,,,,,,,,,,,,left_only
49,2023-08-23,2,33,2873.5,2923.0,2867.5,2923.0,290800.0,2923.0,0.0,0.0,0.0,0.0,0.0,200.0,12200.0,,,,,,,,,,,,,,left_only
50,2023-08-22,1,33,2884.0,2893.0,2860.5,2880.0,218100.0,2880.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,left_only
51,2023-08-21,0,33,2888.5,2890.5,2845.0,2877.5,251500.0,2877.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,left_only
52,2023-08-18,4,32,2854.5,2895.0,2854.5,2868.0,281000.0,2868.0,33700.0,348600.0,10.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33700.0,348600.0,10.34,0.0,0.0,0.0,0.0,both
53,2023-08-10,3,31,0.0,0.0,0.0,0.0,0.0,0.0,42300.0,306700.0,7.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42300.0,306700.0,7.25,0.0,0.0,0.0,0.0,both
54,2023-08-04,4,30,0.0,0.0,0.0,0.0,0.0,0.0,38000.0,408100.0,10.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38000.0,408100.0,10.74,0.0,0.0,0.0,0.0,both
55,2023-07-28,4,29,0.0,0.0,0.0,0.0,0.0,0.0,41900.0,398600.0,9.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41900.0,398600.0,9.51,0.0,0.0,0.0,0.0,both
56,2023-07-21,4,28,0.0,0.0,0.0,0.0,0.0,0.0,56800.0,390800.0,6.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56800.0,390800.0,6.88,0.0,0.0,0.0,0.0,both
57,2023-07-14,4,27,0.0,0.0,0.0,0.0,0.0,0.0,56800.0,383600.0,6.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56800.0,383600.0,6.75,0.0,0.0,0.0,0.0,both
58,2023-07-07,4,26,0.0,0.0,0.0,0.0,0.0,0.0,59900.0,366000.0,6.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59900.0,366000.0,6.11,0.0,0.0,0.0,0.0,both
59,2023-06-30,4,25,0.0,0.0,0.0,0.0,0.0,0.0,65600.0,306700.0,4.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65600.0,306700.0,4.68,0.0,0.0,0.0,0.0,both
60,2023-06-23,4,24,0.0,0.0,0.0,0.0,0.0,0.0,79000.0,320300.0,4.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79000.0,320300.0,4.05,0.0,0.0,0.0,0.0,both
61,2023-06-16,4,23,0.0,0.0,0.0,0.0,0.0,0.0,67300.0,303000.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67300.0,303000.0,4.5,0.0,0.0,0.0,0.0,both
62,2023-06-09,4,22,0.0,0.0,0.0,0.0,0.0,0.0,99100.0,333600.0,3.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99100.0,333600.0,3.37,0.0,0.0,0.0,0.0,both
63,2023-06-02,4,21,0.0,0.0,0.0,0.0,0.0,0.0,77300.0,316300.0,4.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77300.0,316300.0,4.09,0.0,0.0,0.0,0.0,both
64,2023-05-26,4,20,0.0,0.0,0.0,0.0,0.0,0.0,60100.0,375700.0,6.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60100.0,375700.0,6.25,0.0,0.0,0.0,0.0,both
65,2023-05-19,4,19,0.0,0.0,0.0,0.0,0.0,0.0,63500.0,481800.0,7.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63500.0,481800.0,7.59,0.0,0.0,0.0,0.0,both
66,2023-05-12,4,18,0.0,0.0,0.0,0.0,0.0,0.0,55400.0,617200.0,11.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55400.0,617200.0,11.14,0.0,0.0,0.0,0.0,both
67,2023-04-28,4,16,0.0,0.0,0.0,0.0,0.0,0.0,54900.0,647700.0,11.8,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,left_only
68,2023-04-21,4,15,0.0,0.0,0.0,0.0,0.0,0.0,57500.0,646900.0,11.25,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,left_only
69,2023-04-14,4,14,0.0,0.0,0.0,0.0,0.0,0.0,55500.0,671200.0,12.09,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,left_only
70,2023-04-07,4,13,0.0,0.0,0.0,0.0,0.0,0.0,61700.0,683600.0,11.08,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,left_only
71,2023-03-31,4,12,0.0,0.0,0.0,0.0,0.0,0.0,58000.0,666600.0,11.49,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,left_only
72,2022-10-28,4,-10,0.0,0.0,0.0,0.0,0.0,0.0,130800.0,1020700.0,7.8,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,left_only
