,日付,累積始値,累積高値,累積安値,累積終値,累積売買高,累積修正後終値,累積信用売残,累積信用買残,累積信用倍率,累積逆日歩,累積日歩日数,累積貸株残,累積融資残
39,2023-06-29,1914,1919,1879,1882,168100,1882,0,0,0,0.05,1,687200,128900
40,2023-06-28,1919,1930,1895,1909,243900,1909,0,0,0,0.3,3,694900,118600
41,2023-06-27,1935,1939,1891,1919,187200,1919,0,0,0,0.05,1,688300,133600
42,2023-06-26,1899,1939,1861,1922,329800,1922,0,0,0,0.05,1,681200,152000
43,2023-06-23,1924,1958,1893,1906,484100,1906,963600,600700,0.62,0.05,1,582000,141100
44,2023-06-22,1868,1944,1862,1885,651700,1885,0,0,0,0.05,1,677400,155900
45,2023-06-21,1799,1863,1798,1860,372700,1860,0,0,0,0.15,3,653700,186500
46,2023-06-20,1824,1836,1800,1804,231300,1804,0,0,0,0.05,1,650600,188600
47,2023-06-19,1845,1845,1809,1833,275300,1833,0,0,0,0.05,1,558600,181700
48,2023-06-16,1852,1870,1829,1851,315600,1851,992800,656300,0.66,0.05,1,567800,168300
49,2023-06-15,1858,1868,1851,1860,186100,1860,0,0,0,0.05,1,567200,179000
50,2023-06-14,1883,1889,1858,1860,246800,1860,0,0,0,0.15,3,572200,180800
51,2023-06-13,1915,1919,1881,1881,237100,1881,0,0,0,0.05,1,572300,176300
52,2023-06-12,1892,1927,1886,1912,215700,1912,0,0,0,0.05,1,578900,174100
53,2023-06-09,1942,1942,1899,1900,225000,1900,964800,618400,0.64,0.05,1,570900,183500
54,2023-06-08,1911,1918,1897,1912,173600,1912,0,0,0,0.05,1,573600,189100
55,2023-06-07,1913,1930,1900,1920,317300,1920,0,0,0,0.15,3,573500,185700
56,2023-06-06,1879,1919,1869,1917,330000,1917,0,0,0,0.05,1,565800,191600
57,2023-06-05,1889,1895,1865,1882,220200,1882,0,0,0,0.05,1,578700,205100
58,2023-06-02,1872,1874,1859,1860,222700,1860,983400,683400,0.69,0.05,1,579900,199600
59,2023-06-01,1880,1886,1870,1878,157400,1878,0,0,0,0.05,1,571800,198900
60,2023-05-31,1874,1884,1865,1876,222600,1876,0,0,0,0.15,3,570400,195500
61,2023-05-30,1848,1875,1845,1861,195800,1861,0,0,0,0.05,1,574000,201500
62,2023-05-29,1863,1888,1852,1858,227700,1858,0,0,0,0.05,1,572800,199000
63,2023-05-26,1852,1867,1843,1843,284500,1843,958500,708800,0.74,0.05,1,567700,211900
64,2023-05-26,1852,1867,1843,1843,284500,1843,958500,708800,0.74,0.05,1,567700,211900
65,2023-05-25,1900,1900,1858,1860,234400,1860,0,0,0,0.05,1,581200,213500
66,2023-05-24,1888,1891,1875,1884,179100,1884,0,0,0,0.15,3,593000,218900
67,2023-05-23,1900,1920,1885,1899,291100,1899,0,0,0,0.05,1,595800,211300
68,2023-05-22,1870,1910,1855,1902,371000,1902,0,0,0,0.05,1,592000,194100
69,2023-05-19,1898,1924,1877,1880,457200,1880,978100,698700,0.71,0.05,1,587100,218800
70,2023-05-18,1905,1914,1877,1900,591700,1900,0,0,0,0.05,1,607900,208700
71,2023-05-17,1960,1972,1903,1915,571600,1915,0,0,0,0.15,3,599100,227300
72,2023-05-16,1970,1980,1909,1960,1189800,1960,0,0,0,0.05,1,586000,208100
73,2023-05-15,2135,2147,2101,2125,393700,2125,0,0,0,0.05,1,592600,163200
74,2023-05-12,2116,2139,2108,2133,340100,2133,899700,544600,0.61,0.05,1,574700,170400
75,2023-05-11,2063,2116,2063,2105,290000,2105,0,0,0,0.05,1,576800,169300
76,2023-05-10,2063,2078,2050,2063,130200,2063,0,0,0,0.15,3,573700,169500
77,2023-05-09,2054,2081,2052,2063,202400,2063,0,0,0,0.05,1,577000,167800
78,2023-05-08,2050,2062,2023,2034,163800,2034,0,0,0,0.05,1,566400,187500
79,2023-05-02,2030,2064,2017,2050,273200,2050,0,0,0,0.05,1,567800,180500
80,2023-05-01,2044,2048,2002,2022,342100,2022,0,0,0,0.05,1,564200,201600
81,2023-04-28,2070,2082,2042,2053,168900,2053,922900,610100,0.66,0.3,6,569700,203200
82,2023-04-27,2047,2067,2045,2067,136200,2067,0,0,0,0.05,1,672600,189100
83,2023-04-26,2052,2066,2045,2057,133200,2057,0,0,0,0.15,3,670000,182700
84,2023-04-25,2057,2079,2047,2057,149300,2057,0,0,0,0.05,1,670400,179300
85,2023-04-24,2069,2084,2054,2057,134600,2057,0,0,0,0.05,1,671700,185900
86,2023-04-21,2069,2075,2044,2056,158000,2056,1037300,618700,0.6,0.05,1,670900,198600
87,2023-04-20,2009,2084,1999,2078,429200,2078,0,0,0,0.05,1,675400,197200
88,2023-04-19,2042,2052,1995,2013,507400,2013,0,0,0,0.15,3,645800,217600
89,2023-04-18,2043,2078,2012,2056,362000,2056,0,0,0,0.05,1,672800,192100
90,2023-04-17,2035,2066,2035,2047,318400,2047,0,0,0,0.05,1,667400,193700
91,2023-04-14,2025,2045,1998,2030,258900,2030,1051800,636700,0.61,0.05,1,668500,196300
92,2023-04-13,2016,2053,2008,2022,191700,2022,0,0,0,0.05,1,663500,186500
93,2023-04-12,2009,2034,1994,2026,267300,2026,0,0,0,0.15,3,657100,193300
94,2023-04-11,1973,2008,1970,1997,278600,1997,0,0,0,0.05,1,644800,215400
95,2023-04-10,1998,2004,1972,1977,170700,1977,0,0,0,0.05,1,644800,223400
96,2023-04-07,1978,2010,1970,1995,210200,1995,1033400,689000,0.67,0.05,1,644800,217800
97,2023-04-06,1990,2007,1955,1966,260900,1966,0,0,0,0.05,1,644700,223100
98,2023-04-05,2007,2012,1998,1998,161900,1998,0,0,0,0.15,3,643700,211400
99,2023-04-04,2040,2040,2001,2006,328300,2006,0,0,0,0.05,1,643800,212500
100,2023-04-03,2045,2057,2032,2047,158900,2047,0,0,0,0.05,1,653100,198000
101,2023-03-31,2057,2064,2021,2040,180400,2040,1012100,631200,0.62,0.05,1,652800,208600
102,2023-03-30,2031,2056,2023,2040,205000,2040,0,0,0,0.05,1,652800,197200
103,2023-03-29,1993,2025,1988,2018,233600,2018,0,0,0,0.15,3,643700,205300
104,2023-03-28,2045,2049,1994,2003,195700,2003,0,0,0,0.05,1,643700,218800
105,2023-03-27,1997,2025,1990,2002,162100,2002,0,0,0,0.05,1,643800,203500
106,2023-03-24,2002,2002,1988,1991,236500,1991,990300,666500,0.67,0.05,1,620900,220600
107,2023-03-23,2015,2020,1997,2010,238300,2010,0,0,0,0.05,1,620700,205800
108,2023-03-22,2075,2075,2030,2053,217500,2053,0,0,0,0.15,3,620800,193400
109,2023-03-20,2071,2085,2028,2032,463900,2032,0,0,0,0,0,0,0
110,2023-03-17,2094,2135,2085,2121,270600,2121,960800,555800,0.58,0,0,0,0
111,2023-03-10,0,0,0,0,0,0,941800,569700,0.6,0,0,0,0
112,2023-03-03,0,0,0,0,0,0,918800,535900,0.58,0,0,0,0
113,2023-02-24,0,0,0,0,0,0,922100,621600,0.67,0,0,0,0
114,2023-02-17,0,0,0,0,0,0,1023400,576000,0.56,0,0,0,0
115,2023-02-10,0,0,0,0,0,0,1302700,751400,0.58,0,0,0,0
116,2023-02-03,0,0,0,0,0,0,1441500,780500,0.54,0,0,0,0
117,2023-01-27,0,0,0,0,0,0,1490000,935100,0.63,0,0,0,0
118,2023-01-20,0,0,0,0,0,0,1575000,716200,0.45,0,0,0,0
119,2023-01-13,0,0,0,0,0,0,1729100,648800,0.38,0,0,0,0
120,2023-01-06,0,0,0,0,0,0,1734100,549600,0.32,0,0,0,0
121,2022-12-30,0,0,0,0,0,0,1734800,539500,0.31,0,0,0,0
122,2022-12-23,0,0,0,0,0,0,1754400,542400,0.31,0,0,0,0
123,2022-12-16,0,0,0,0,0,0,1811000,631900,0.35,0,0,0,0
124,2022-12-09,0,0,0,0,0,0,1867400,701400,0.38,0,0,0,0
125,2022-12-02,0,0,0,0,0,0,1886900,799900,0.42,0,0,0,0
126,2022-11-25,0,0,0,0,0,0,2058800,868900,0.42,0,0,0,0
127,2022-11-18,0,0,0,0,0,0,2042700,1050200,0.51,0,0,0,0
128,2022-11-11,0,0,0,0,0,0,1822700,1220000,0.67,0,0,0,0
129,2022-11-04,0,0,0,0,0,0,1797900,1407300,0.78,0,0,0,0
130,2022-10-28,0,0,0,0,0,0,1840300,1331000,0.72,0,0,0,0
