,Unnamed: 0,日付,累積始値,累積高値,累積安値,累積終値,累積売買高,累積修正後終値,累積信用売残,累積信用買残,累積信用倍率,累積逆日歩,累積日歩日数,累積貸株残,累積融資残,Unnamed: 0_x,Unnamed: 0_y
58,54.0,2023-06-08,1301.0,1301.0,1277.5,1282.0,626300.0,1282.0,0.0,0.0,0.0,0,0,9000.0,85500.0,,
59,55.0,2023-06-07,1298.0,1310.0,1290.5,1293.5,699200.0,1293.5,0.0,0.0,0.0,0,0,9000.0,85600.0,,
60,56.0,2023-06-06,1291.0,1295.0,1278.0,1292.5,550800.0,1292.5,0.0,0.0,0.0,0,0,9000.0,85800.0,,
61,57.0,2023-06-05,1294.0,1299.5,1288.5,1299.0,544100.0,1299.0,0.0,0.0,0.0,0,0,9000.0,85800.0,,
62,58.0,2023-06-02,1275.0,1281.0,1268.0,1281.0,626000.0,1281.0,422400.0,2227100.0,5.27,0,0,9000.0,85800.0,,
63,59.0,2023-06-01,1266.0,1277.0,1262.0,1276.0,576600.0,1276.0,0.0,0.0,0.0,0,0,9700.0,87200.0,,
64,60.0,2023-05-31,1264.0,1272.0,1262.0,1265.0,823300.0,1265.0,0.0,0.0,0.0,0,0,13000.0,87200.0,,
65,61.0,2023-05-30,1270.0,1283.0,1262.0,1281.0,428000.0,1281.0,0.0,0.0,0.0,0,0,13000.0,87100.0,,
66,62.0,2023-05-29,1277.0,1278.0,1262.0,1273.0,578100.0,1273.0,0.0,0.0,0.0,0,0,13000.0,87100.0,,
67,63.0,2023-05-26,1286.0,1286.0,1266.0,1270.0,637500.0,1270.0,430500.0,2235900.0,5.19,0,0,13000.0,87100.0,,
68,64.0,2023-05-26,1286.0,1286.0,1266.0,1270.0,637500.0,1270.0,430500.0,2235900.0,5.19,0,0,13000.0,87100.0,,
69,65.0,2023-05-25,1283.0,1296.0,1278.0,1288.0,492900.0,1288.0,0.0,0.0,0.0,0,0,13000.0,87500.0,,
70,66.0,2023-05-24,1303.0,1305.0,1284.0,1288.0,495200.0,1288.0,0.0,0.0,0.0,0,0,9000.0,77900.0,,
71,67.0,2023-05-23,1299.0,1311.0,1292.0,1303.0,884700.0,1303.0,0.0,0.0,0.0,0,0,9000.0,78300.0,,
72,68.0,2023-05-22,1287.0,1306.0,1287.0,1300.0,510400.0,1300.0,0.0,0.0,0.0,0,0,9000.0,84300.0,,
73,69.0,2023-05-19,1300.0,1303.0,1286.0,1298.0,1062600.0,1298.0,423700.0,2283300.0,5.39,0,0,0.0,0.0,,
74,70.0,2023-05-18,1271.0,1277.0,1261.0,1273.0,862400.0,1273.0,0.0,0.0,0.0,0,0,9000.0,70900.0,,
75,71.0,2023-05-17,1251.0,1273.0,1247.0,1265.0,792100.0,1265.0,0.0,0.0,0.0,0,0,9000.0,47300.0,,
76,72.0,2023-05-16,1247.0,1254.0,1234.0,1254.0,926100.0,1254.0,0.0,0.0,0.0,0,0,9000.0,10900.0,,
