,Unnamed: 0,日付,曜日,週,累積始値,累積高値,累積安値,累積終値,累積売買高,累積修正後終値,累積信用売残,累積信用買残,累積信用倍率,累積逆日歩,累積日歩日数,累積貸株残,累積融資残,終値差分,UP,終値前日比,始値終値差分,週日数
39,39,2023-09-06,2,35,349000.0,349000.0,343000.0,345500.0,3468.0,345500.0,0.0,0.0,0.0,0.0,0,9.0,46.0,4000.0,1,0.011444921316165951,3500.0,5
40,40,2023-09-05,1,35,351500.0,351500.0,348500.0,349500.0,2814.0,349500.0,0.0,0.0,0.0,0.0,0,11.0,46.0,4000.0,1,0.011315417256011316,2000.0,5
41,41,2023-09-04,0,35,352000.0,353500.0,350500.0,353500.0,1709.0,353500.0,0.0,0.0,0.0,0.0,0,13.0,30.0,-2500.0,0,-0.007122507122507123,-1500.0,5
42,42,2023-09-01,4,34,349000.0,351000.0,346000.0,351000.0,2414.0,351000.0,100.0,359.0,3.59,0.0,0,14.0,46.0,-500.0,0,-0.0014265335235378032,-2000.0,5
43,43,2023-08-31,3,34,360000.0,360000.0,349000.0,350500.0,3924.0,350500.0,0.0,0.0,0.0,0.0,0,9.0,87.0,9500.0,1,0.02638888888888889,9500.0,5
44,44,2023-08-30,2,34,361500.0,361500.0,357500.0,360000.0,2161.0,360000.0,0.0,0.0,0.0,30.0,3,57.0,39.0,1500.0,1,0.004149377593360996,1500.0,5
45,45,2023-08-29,1,34,356500.0,361500.0,356500.0,361500.0,2847.0,361500.0,0.0,0.0,0.0,10.0,1,57.0,16.0,-6000.0,0,-0.016877637130801686,-5000.0,5
46,46,2023-08-28,0,34,355500.0,356500.0,354500.0,355500.0,1871.0,355500.0,0.0,0.0,0.0,10.0,1,50.0,26.0,0.0,0,0.0,0.0,5
47,47,2023-08-25,4,33,351000.0,355500.0,349000.0,355500.0,2026.0,355500.0,123.0,228.0,1.85,10.0,1,53.0,25.0,-5500.0,0,-0.015714285714285715,-4500.0,5
48,48,2023-08-24,3,33,351500.0,352000.0,348000.0,350000.0,1528.0,350000.0,0.0,0.0,0.0,0.0,0,27.0,27.0,0.0,0,0.0,1500.0,5
49,49,2023-08-23,2,33,345500.0,350000.0,344000.0,350000.0,2778.0,350000.0,0.0,0.0,0.0,15.0,3,33.0,26.0,-5000.0,0,-0.014492753623188406,-4500.0,5
50,50,2023-08-22,1,33,340500.0,345500.0,340000.0,345000.0,3093.0,345000.0,0.0,0.0,0.0,0.0,0,27.0,27.0,-6000.0,0,-0.017699115044247787,-4500.0,5
51,51,2023-08-21,0,33,336500.0,341500.0,336500.0,339000.0,3790.0,339000.0,0.0,0.0,0.0,0.0,0,4.0,26.0,-3000.0,0,-0.008928571428571428,-2500.0,5
