,日付,曜日,累積始値,累積高値,累積安値,累積終値,累積売買高,累積修正後終値,累積信用売残,累積信用買残,累積信用倍率,累積逆日歩,累積日歩日数,累積貸株残,累積融資残
64,2023-07-13,3,2192.5,2224,2180,2211.5,19826600,2211.5,0,0,0,0,0,526400,457800
65,2023-07-12,2,2210,2231,2189,2198,20500400,2198,0,0,0,0,0,530300,786000
66,2023-07-11,1,2256,2258.5,2204,2211,29078400,2211,0,0,0,0,0,668500,720900
67,2023-07-10,0,2270,2290,2255,2260,28824200,2260,0,0,0,0,0,660600,530100
68,2023-07-07,4,2323.5,2324,2292,2299.5,26236300,2299.5,4114200,11069100,2.69,0,0,677700,484200
69,2023-07-06,3,2350,2358,2317,2327,28608700,2327,0,0,0,0,0,711100,520500
70,2023-07-05,2,2336,2341.5,2322.5,2341,20643100,2341,0,0,0,0,0,704900,517200
71,2023-07-04,1,2332.5,2344.5,2324.5,2338,26554700,2338,0,0,0,0,0,688500,489900
72,2023-07-03,0,2308,2329.5,2303.5,2325.5,25421400,2325.5,0,0,0,0,0,593700,353000
73,2023-06-30,4,2320,2323.5,2285.5,2308.5,37428700,2308.5,4191800,12019200,2.87,0,0,639900,384700
74,2023-06-29,3,2302,2311,2278.5,2295.5,27070800,2295.5,0,0,0,0,0,593100,429500
75,2023-06-28,2,2276,2300,2271.5,2300,35651600,2300,0,0,0,0,0,587100,352900
76,2023-06-27,1,2248,2257.5,2221,2237,26165400,2237,0,0,0,0,0,603500,341300
77,2023-06-26,0,2204,2227,2191,2221,22817900,2221,0,0,0,0,0,548100,438500
78,2023-06-23,4,2252,2255,2171.5,2199.5,30642900,2199.5,3620700,14089000,3.89,0,0,565600,428300
79,2023-06-22,3,2246,2258,2231.5,2240.5,29584300,2240.5,0,0,0,0,0,566100,677800
80,2023-06-21,2,2222,2228.5,2205.5,2218.5,38394900,2218.5,0,0,0,0,0,565000,643400
81,2023-06-20,1,2250,2263,2222,2244,36130900,2244,0,0,0,0,0,639300,912400
82,2023-06-19,0,2320.5,2323,2240,2253,41460800,2253,0,0,0,0,0,675200,801400
83,2023-06-16,4,2350,2350,2275,2316,59050900,2316,4703900,12360500,2.63,0,0,672100,527000
84,2023-06-15,3,2346,2358,2303.5,2320.5,57885900,2320.5,0,0,0,0,0,690000,492900
85,2023-06-14,2,2260,2350,2235,2310,99612100,2310,0,0,0,0,0,613900,420900
86,2023-06-13,1,2100,2183,2099.5,2173.5,70125200,2173.5,0,0,0,0,0,518300,479700
87,2023-06-12,0,2065.5,2073.5,2054.5,2069,19714600,2069,0,0,0,0,0,509100,453300
88,2023-06-09,4,2055,2057.5,2030,2051.5,37276500,2051.5,3073800,9574000,3.11,0,0,389600,285200
89,2023-06-08,3,2038.5,2052,2017.5,2024,28562300,2024,0,0,0,0,0,348700,247400
