,日付,曜日,累積始値,累積高値,累積安値,累積終値,累積売買高,累積修正後終値,累積信用売残,累積信用買残,累積信用倍率,累積逆日歩,累積日歩日数,累積貸株残,累積融資残
113,2023-05-02,1,5650,5670,5620,5660,1008100,5660,0,0,0,0.1,1,419300,17200
114,2023-05-01,0,5580,5640,5570,5620,981600,5620,0,0,0,0.1,1,411500,16900
115,2023-04-28,4,5590,5590,5410,5510,1297400,5510,745500,310900,0.42,0.6,6,383500,21600
116,2023-04-27,3,5390,5500,5380,5480,1142200,5480,0,0,0,0.1,1,406200,23100
117,2023-04-26,2,5490,5500,5400,5430,1180000,5430,0,0,0,0.3,3,368000,22800
118,2023-04-25,1,5560,5610,5550,5560,1095900,5560,0,0,0,0.1,1,415500,22600
119,2023-04-24,0,5520,5530,5480,5520,602200,5520,0,0,0,0.1,1,394600,21300
120,2023-04-21,4,5500,5520,5460,5500,801100,5500,781500,284400,0.36,0.1,1,393600,23400
121,2023-04-20,3,5380,5540,5380,5490,1275200,5490,0,0,0,0.1,1,394500,21500
122,2023-04-19,2,5500,5520,5420,5450,2305100,5450,0,0,0,0.3,3,395400,24300
123,2023-04-18,1,5640,5660,5520,5540,1192000,5540,0,0,0,0.1,1,434900,19900
124,2023-04-17,0,5580,5630,5550,5610,1095500,5610,0,0,0,0.1,1,453800,18200
125,2023-04-14,4,5650,5650,5550,5560,1477400,5560,819100,278600,0.34,0.1,1,438500,20100
126,2023-04-13,3,5510,5650,5500,5620,1630600,5620,0,0,0,0.1,1,453700,8300
127,2023-04-12,2,5520,5630,5500,5610,1351800,5610,0,0,0,0.3,3,450500,7500
128,2023-04-11,1,5530,5590,5480,5510,1846400,5510,0,0,0,0.1,1,421300,18400
129,2023-04-10,0,5380,5490,5330,5430,3033100,5430,0,0,0,0.1,1,420900,29500
130,2023-04-07,4,5430,5490,5370,5480,1716900,5480,831800,287000,0.35,0.1,1,430400,22600
131,2023-04-06,3,5440,5460,5360,5390,2116600,5390,0,0,0,0.1,1,398200,21500
132,2023-04-05,2,5580,5620,5470,5530,1794900,5530,0,0,0,0.3,3,423500,18000
133,2023-04-04,1,5620,5650,5530,5640,2335900,5640,0,0,0,0.1,1,447100,17700
134,2023-04-03,0,5800,5810,5690,5720,1287400,5720,0,0,0,0.1,1,404200,17200
135,2023-03-31,4,5700,5820,5700,5770,1935500,5770,869600,211300,0.24,0.1,1,494500,16600
136,2023-03-30,3,5670,5690,5570,5650,1102600,5650,0,0,0,0.1,1,452700,25600
