,日付,曜日,累積始値,累積高値,累積安値,累積終値,累積売買高,累積修正後終値,累積信用売残,累積信用買残,累積信用倍率,累積逆日歩,累積日歩日数,累積貸株残,累積融資残
120,2023-04-21,4,159,161,152,152,98400,152,1000,106800,106.8,0,0,0,0
121,2023-04-20,3,171,171,156,156,545100,156,0,0,0,0,0,0,0
122,2023-04-19,2,177,181,174,176,142800,176,0,0,0,0,0,0,0
123,2023-04-18,1,183,194,179,182,198100,182,0,0,0,0,0,0,0
124,2023-04-17,0,180,204,171,188,725700,188,0,0,0,0,0,0,0
125,2023-04-14,4,215,233,178,180,2493200,180,1000,141900,141.9,0,0,0,0
126,2023-04-13,3,146,196,145,196,958300,196,0,0,0,0,0,0,0
127,2023-04-12,2,146,146,141,146,25400,146,0,0,0,0,0,0,0
128,2023-04-11,1,143,147,143,146,7300,146,0,0,0,0,0,0,0
129,2023-04-10,0,144,145,142,143,21300,143,0,0,0,0,0,0,0
130,2023-04-07,4,141,147,141,142,35500,142,1000,81800,81.8,0,0,0,0
131,2023-04-06,3,139,144,139,142,27100,142,0,0,0,0,0,0,0
132,2023-04-05,2,138,141,138,139,9000,139,0,0,0,0,0,0,0
133,2023-04-04,1,142,142,140,141,8700,141,0,0,0,0,0,0,0
134,2023-04-03,0,143,143,141,142,5100,142,0,0,0,0,0,0,0
135,2023-03-31,4,143,143,141,142,5200,142,1000,81900,81.9,0,0,0,0
136,2023-03-30,3,141,143,138,143,18800,143,0,0,0,0,0,0,0
137,2023-03-29,2,141,142,138,142,17300,142,0,0,0,0,0,0,0
138,2023-03-28,1,138,142,136,142,38400,142,0,0,0,0,0,0,0
139,2023-03-27,0,133,136,133,136,16800,136,0,0,0,0,0,0,0
140,2023-03-24,4,133,134,133,133,11300,133,1000,83900,83.9,0,0,0,0
141,2023-03-23,3,133,134,132,133,6800,133,0,0,0,0,0,0,0
142,2023-03-22,2,132,133,131,132,27100,132,0,0,0,0,0,0,0
143,2023-03-20,0,132,132,130,131,4800,131,0,0,0,0,0,0,0
144,2023-03-17,4,131,132,130,131,39900,131,1000,91400,91.4,0,0,0,0
145,2023-03-10,4,0,0,0,0,0,0,1000,99800,99.8,0,0,0,0
146,2023-03-03,4,0,0,0,0,0,0,1000,98800,98.8,0,0,0,0
147,2023-02-24,4,0,0,0,0,0,0,1000,98300,98.3,0,0,0,0
148,2023-02-17,4,0,0,0,0,0,0,1000,90800,90.8,0,0,0,0
149,2023-02-10,4,0,0,0,0,0,0,1000,96200,96.2,0,0,0,0
150,2023-02-03,4,0,0,0,0,0,0,1000,111000,111,0,0,0,0
151,2023-01-27,4,0,0,0,0,0,0,1000,96200,96.2,0,0,0,0
152,2023-01-20,4,0,0,0,0,0,0,1000,93700,93.7,0,0,0,0
153,2023-01-13,4,0,0,0,0,0,0,1000,95900,95.9,0,0,0,0
154,2023-01-06,4,0,0,0,0,0,0,1000,85400,85.4,0,0,0,0
155,2023-01-01,6,0,0,0,0,0,0,0,0,0,0,0,-,-
156,2022-12-30,4,0,0,0,0,0,0,1000,88700,88.7,0,0,0,0
157,2022-12-23,4,0,0,0,0,0,0,1000,97600,97.6,0,0,0,0
158,2022-12-16,4,0,0,0,0,0,0,1000,100300,100.3,0,0,0,0
159,2022-12-09,4,0,0,0,0,0,0,1000,80600,80.6,0,0,0,0
160,2022-12-02,4,0,0,0,0,0,0,1000,96100,96.1,0,0,0,0
161,2022-11-25,4,0,0,0,0,0,0,1000,68500,68.5,0,0,0,0
162,2022-11-18,4,0,0,0,0,0,0,1000,76100,76.1,0,0,0,0
163,2022-11-11,4,0,0,0,0,0,0,1000,68900,68.9,0,0,0,0
164,2022-11-04,4,0,0,0,0,0,0,6000,71100,11.85,0,0,0,0
165,2022-10-28,4,0,0,0,0,0,0,6000,69700,11.62,0,0,0,0
